t,angle
95.356291,22.814139416539
95.366335,23.7337729287818
95.376274,24.8410978232231
95.386282,25.5543248244145
95.396276,26.5302571209759
95.406298,27.4686395399176
95.416286,28.2569196621333
95.426368,28.9514522361715
95.436313,29.5519152594953
95.446295,30.1900332820006
95.456307,31.1284625469543
95.46631,31.3912494265084
95.47631,31.5789756171746
95.486317,32.1044408027947
95.496341,32.1984174152169
95.506446,32.2383340643754
95.516486,32.5424992907863
95.526348,32.5041552544405
95.536482,32.5645460148546
95.546349,32.2808334267495
95.55636,32.2579881555169
95.566182,32.2495496810917
95.576363,32.4757430909355
95.586182,31.8547125750752
95.596181,31.5712329902433
95.606185,30.3766998279708
95.616371,29.7324286632043
95.626181,29.3636528382954
95.636182,28.9366167028799
95.646181,28.1795218925264
95.656182,27.1934103168052
95.666182,26.479030537494
95.676183,25.7640961152979
95.686184,25.3201159779433
95.696182,24.1698277316216
95.706182,23.3038003107373
95.716182,22.3648549541405
95.726181,21.6509385486604
95.736189,20.2055524129235
95.746181,19.0042853762885
95.756181,17.5404494556074
95.766181,16.6769670866519
95.776187,15.4007515017734
95.786181,13.5989819032604
95.796201,11.8535790602489
95.806182,10.6155765175207
95.816181,8.96418628790536
95.826181,7.42518895697512
95.836181,5.94252172349482
95.846181,4.59060772328551
95.856182,2.75111228007653
95.866181,1.34339194692103
95.876182,-0.439679020554666
95.886182,-1.80998963684394
95.896181,-3.10481502829977
95.906181,-4.19368672801889
95.916181,-5.79123151206843
95.926187,-7.2948449836417
95.936227,-8.98343655736226
95.946181,-10.0382992024647
95.95622,-11.6861408719687
95.966185,-12.9399577196097
95.976186,-14.4785349446909
95.986189,-15.3791184947168
95.996194,-17.0496637713801
96.006197,-18.1948244660934
96.0162,-19.4897688340316
96.026205,-20.6537254711208
96.03621,-21.6110558427438
96.046211,-22.6806278323535
96.056223,-23.9190401152229
96.066217,-25.0079356829883
96.076215,-25.3825384005071
96.086181,-26.2834107488511
96.096182,-27.1469560486814
96.106181,-27.8413820680566
96.116182,-28.385822440647
96.126184,-28.6300169006129
96.13622,-29.4185453938337
96.146214,-29.7557450342574
96.156186,-30.0745818781081
96.166203,-30.3750034166403
96.176184,-30.282202291898
96.186181,-30.8284600796609
96.196181,-30.8723016885799
96.206181,-30.6688343315565
96.216181,-30.9363524047173
96.226182,-31.0084184787604
96.236181,-30.9520990941752
96.246181,-30.7304736719026
96.256181,-30.9577596002717
96.266181,-30.9389844787795
96.276184,-30.9403708428523
96.286181,-30.6969946325323
96.296182,-30.0740024429326
96.306182,-29.0753157476073
96.316183,-28.3001279876657
96.326181,-27.7772866506385
96.336212,-27.3995053627458
96.346201,-26.5715210415843
96.356219,-25.7643478022297
96.366181,-24.8250756774328
96.376182,-23.7388511652937
96.386184,-22.7971526155847
96.396181,-21.7650268297232
96.406183,-20.4914397482112
96.416181,-19.4964264598545
96.426181,-18.407865955935
96.436183,-17.1506221797393
96.446182,-15.630765528401
96.456184,-14.2222264382872
96.466182,-12.7754272459723
96.476182,-11.3111757553731
96.486182,-9.94054638846403
96.496182,-8.1192844419648
96.506181,-6.74877001997035
96.516181,-5.4158650197517
96.526182,-4.06341026044111
96.536182,-2.44845505791809
96.546237,-0.833795719907268
96.556187,0.592720093376539
96.566182,1.73876850172312
96.576181,3.37489462954608
96.586183,5.08267063821375
96.596181,6.5122822992528
96.606182,7.63554014189945
96.616182,9.28454475561784
96.626182,10.672983484907
96.636182,12.2877956562609
96.646181,13.5059638255291
96.656181,14.5562830989023
96.666182,16.151480546077
96.676182,17.4278394369281
96.686203,18.6476885939875
96.69619,19.7362112340499
96.706207,21.0499576682291
96.716183,22.1947850805423
96.726181,23.4334968615595
96.736182,24.1655528779926
96.746212,24.7284861473115
96.756181,25.6106294079844
96.766189,26.624146526007
96.776182,27.3386056930375
96.786181,27.6618210546584
96.796183,28.4509149429851
96.806181,28.7893419741413
96.816183,29.2152383563281
96.826182,29.7555528899603
96.836183,29.9477931056351
96.846181,30.43193710428
96.856183,30.5225563732134
96.866181,30.7820012815559
96.876182,30.9723382908174
96.886182,30.958273992507
96.896182,31.2104878600622
96.906182,31.285346877994
96.916183,31.056944913589
96.926181,31.0550029153324
96.936181,31.3151079570795
96.946222,31.296327363027
96.956196,30.99676455437
96.966181,30.9112839444484
96.976182,30.6483963447399
96.986181,30.2267229491992
96.996181,29.1980833281205
97.006182,28.6383597058175
97.016182,28.1277870535305
97.026181,27.549180038144
97.036188,26.8529335630994
97.046181,25.6135008562791
97.056182,24.7496297464723
97.066184,23.944037331033
97.076183,23.0188571617263
97.086181,22.0241184292744
97.096182,20.7074582104445
97.106181,19.4107878351277
