timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
92452014,92450815,0.37648895,1.4783923e-05,-1.3076742,2.9646108,0.0640898,2.9332967,0
92472013,92470822,0.37669703,1.4713378e-05,-1.2998691,2.9483578,0.063676104,2.9168882,0
92491897,92490830,0.37659147,1.4643735e-05,0.661607,2.9317567,0.016589364,2.9781451,0
92511921,92510836,0.3771876,1.4575503e-05,-3.8110356,2.9931085,0.5391642,2.9684231,0
92531935,92530843,0.3773485,1.4507968e-05,-1.0319139,2.9832644,0.039659996,2.9567125,0
92552080,92550851,0.37794402,1.4440648e-05,-3.8170915,2.9715207,0.5448085,2.9473248,0
92572140,92570857,0.37840474,1.4373722e-05,-2.956512,2.9620736,0.32788453,2.9212215,0
92592944,92590865,0.37897825,1.43067e-05,-3.6617336,2.9359279,0.50744104,2.9072258,0
92612103,92610872,0.37897944,1.42404115e-05,-0.0075747967,2.9217799,2.181986e-06,2.9340386,0
92632008,92630878,0.37950104,1.4174695e-05,-3.3680925,2.9486766,0.42746285,2.9142191,0
92652190,92650886,0.37963063,1.4109214e-05,-0.83530176,2.9287772,0.026470244,2.908724,0
92672031,92670944,0.38001436,1.4043996e-05,-2.4757593,2.9232705,0.23297285,2.880083,0
92691996,92690900,0.38053605,1.3978411e-05,-3.341027,2.894624,0.4284748,2.8605208,0
92711990,92710907,0.38103014,1.3913176e-05,-3.1611214,2.8749611,0.38619605,2.8378592,0
92732239,92730917,0.38173148,1.3847859e-05,-4.4666214,2.85227,0.77718633,2.8497422,0
92752223,92750923,0.38203228,1.3784002e-05,-1.939795,2.8639784,0.14598204,2.824117,0
92772122,92770930,0.38249764,1.3720158e-05,-2.9879298,2.8382878,0.3494957,2.7991095,0
92792243,92790936,0.38305107,1.365627e-05,-3.536715,2.8132293,0.49402907,2.7826285,0
92812020,92810945,0.38332295,1.3593018e-05,-1.7403167,2.796601,0.12033268,2.7602572,0
92832024,92830951,0.3838453,1.3528506e-05,-3.299932,2.7744403,0.43610603,2.739731,0
92852270,92850958,0.38444886,1.346297e-05,-3.771319,2.7540855,0.57380795,2.7285626,0
92872130,92871036,0.38470024,1.3397967e-05,-1.5733218,2.742823,0.10027551,2.7097125,0
92892084,92890982,0.3848299,1.3333288e-05,-0.81087863,2.7238705,0.02682148,2.7093396,0
92912333,92910989,0.38505015,1.3269348e-05,-1.3842243,2.723416,0.07817294,2.693338,0
92932271,92930987,0.3854686,1.32054265e-05,-2.6227202,2.7073946,0.28229937,2.6671665,0
92952213,92950993,0.38570654,1.3141945e-05,-1.4887723,2.6810653,0.09185581,2.6492796,0
92972079,92971001,0.3860057,1.3078792e-05,-1.869983,2.6630852,0.14589745,2.6259637,0
92992143,92991007,0.3862947,1.3017103e-05,-1.8180134,2.6394174,0.13913731,2.6033154,0
93012109,93011015,0.38629842,1.2957156e-05,-0.023623705,2.6163647,2.3700375e-05,2.6305022,0
93032077,93031021,0.38660458,1.2899671e-05,-1.991286,2.6432445,0.16668151,2.6057522,0
93052165,93051029,0.3868858,1.2842918e-05,-1.8310227,2.6182818,0.14227499,2.5824854,0
93072330,93071036,0.38728756,1.2785381e-05,-2.5881002,2.5951173,0.28678912,2.5576706,0
93092275,93091043,0.387449,1.2726967e-05,-1.0278249,2.5704148,0.045665953,2.548524,0
93112409,93111050,0.38760763,1.2667967e-05,-1.0034959,2.5613995,0.043682896,2.5394394,0
93132292,93131057,0.38792405,1.2608252e-05,-1.9871135,2.552474,0.17188638,2.5152373,0
93152287,93151071,0.38844153,1.2547919e-05,-3.2191982,2.528334,0.45542672,2.4988182,0
93172355,93171071,0.38896435,1.2488007e-05,-3.2522001,2.511807,0.46787062,2.4828322,0
93192161,93191078,0.38900852,1.2428819e-05,-0.2754476,2.495655,0.0033779324,2.4975173,0
93212117,93211086,0.38942418,1.2370561e-05,-2.6182895,2.510289,0.30343738,2.4740243,0
93232123,93231092,0.38994893,1.23123045e-05,-3.290138,2.486735,0.48367786,2.4592507,0
93252206,93251123,0.3903016,1.2254554e-05,-2.2132854,2.471845,0.22019686,2.43506,0
93272459,93271115,0.39061135,1.219695e-05,-1.9369122,2.4475584,0.17031161,2.4123151,0
93292409,93291114,0.39104465,1.2139276e-05,-2.6951873,2.4247696,0.33286253,2.3900886,0
93312465,93311121,0.39104965,1.2082017e-05,-0.031085968,2.402405,4.4693057e-05,2.4150229,0
93332457,93331128,0.39145085,1.2025696e-05,-2.52414,2.4273376,0.29164472,2.391908,0
93352290,93351183,0.39172247,1.1969517e-05,-1.7024293,2.4041364,0.1339481,2.3712204,0
93372337,93371160,0.39182276,1.1913367e-05,-0.62614155,2.3833904,0.018277103,2.3726792,0
93392239,93391150,0.39237854,1.1858647e-05,-3.5121562,2.3846276,0.5747574,2.3651063,0
93412213,93411157,0.39234936,1.1805621e-05,0.1866529,2.3767312,0.0016287218,2.3974166,0
93432475,93431171,0.39264718,1.1754736e-05,-1.9550979,2.4088154,0.17631571,2.374316,0
93452460,93451178,0.39323196,1.1704769e-05,-3.8524034,2.385466,0.6912701,2.3769867,0
93472398,93471180,0.39321595,1.1656876e-05,0.10749841,2.3877723,0.0005377354,2.4047308,0
93492409,93491186,0.39360696,1.1610951e-05,-2.6927872,2.415278,0.33357573,2.3835404,0
93512411,93511195,0.39386764,1.156628e-05,-1.8095858,2.393777,0.15199602,2.3613672,1
93532335,93531200,0.39440233,1.1498706e-05,-3.0595732,2.376271,0.4377067,2.345355,1
