timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
40657225,0.99982226,-0.014367757,0.0075256876,0.009618036,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40662267,0.99982226,-0.014367391,0.0075238314,0.009618314,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40667277,0.9998223,-0.014361241,0.007525754,0.00961705,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40672233,0.9998224,-0.014357843,0.007525285,0.009618833,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40677214,0.99982244,-0.014354128,0.0075221304,0.0096203685,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40682210,0.99982244,-0.014353886,0.0075223465,0.009621124,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40687211,0.99982244,-0.014354496,0.007524122,0.009621036,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40692213,0.99982244,-0.014353208,0.007524442,0.00962378,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40697214,0.99982244,-0.0143516185,0.007525785,0.009623857,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40702215,0.99982256,-0.014346001,0.0075262487,0.0096191745,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40707217,0.9998225,-0.0143423565,0.007528827,0.009619669,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40712219,0.9998227,-0.01433817,0.0075259022,0.009617746,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40717219,0.99982274,-0.014332004,0.007525981,0.009617147,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40722220,0.99982274,-0.014332195,0.0075241467,0.009617741,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40727221,0.99982285,-0.01432744,0.0075224745,0.009614101,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40732223,0.99982285,-0.014328042,0.0075210948,0.009612046,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40737225,0.999823,-0.014323574,0.0075181155,0.009607367,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40742226,0.99982303,-0.014321165,0.007517101,0.009606834,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40747231,0.9998231,-0.014322436,0.0075153615,0.009602777,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40752228,0.99982303,-0.014325133,0.007515746,0.009605744,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40757230,0.9998229,-0.014328665,0.0075115,0.009606381,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40762231,0.9998231,-0.014325965,0.0075126905,0.009603756,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
